Date,Open,High,Low,Close,Volume,bais_self,bais_oil
2012/1/23,105.91,107.24,105.64,106.37,7003774,0.691026126,-0.006333568
2012/1/24,105.43,106.8,105.15,106.29,5581201,-0.075209176,0.003945771
2012/1/25,106,109.28,105.99,109.05,10657969,2.596669489,0.005341127
2012/1/26,112.21,114,110.53,111.31,18542780,2.072443833,-0.002906977
2012/1/27,110.53,111.98,109.67,111.28,7838507,-0.026951756,-0.007238363
2012/1/30,110.02,110.75,104.45,110.41,5971563,-0.781811646,-0.002936709
2012/1/31,111.29,112,108.71,109.12,7610136,-1.16837243,-0.008429819
2012/2/1,110.75,111.39,109.94,110.52,6740664,1.282991202,-0.013008297
2012/2/2,110.8,111.02,109.86,110.33,5127310,-0.171914586,0.01494396
2012/2/3,112.17,114.65,111.9,113.94,10226746,3.272002175,-0.009304703
2012/2/6,113.24,114.25,112.8,113.78,5030035,-0.140424785,0.017132831
2012/2/7,113.05,114.1,112.49,113.81,5140198,0.026366673,0.002536783
2012/2/8,113.82,114.33,113.22,114.04,4123776,0.202091205,0.010931174
2012/2/9,114.39,114.64,112.59,112.83,7566925,-1.061031217,-0.012014417
2012/2/10,111.01,111.78,110.33,111.75,6352297,-0.957192236,0.017328739
2012/2/13,112.7,113.86,111.68,113.7,5704328,1.744966443,0.004283295
2012/2/14,113.32,114.48,113.21,114.45,6427824,0.659630607,0.009918667
2012/2/15,114.49,114.7,111.94,112.53,8210879,-1.677588467,0.005008839
2012/2/16,112.72,114.05,112.39,113.96,5459723,1.270772239,0.009185967
2012/2/17,114.38,114.5,113.03,113.95,4296279,-0.008775009,0.025273555
2012/2/21,114.5,116.44,114.39,115,7521078,0.921456779,0.001038912
2012/2/22,114.76,116.45,114.5,115.81,5005965,0.704347826,0.013680536
2012/2/23,115.88,116.45,115,116.2,5066463,0.336758484,0.018149665
2012/2/24,116.29,116.95,115.67,116,4474089,-0.17211704,-0.008227443
2012/2/27,114.84,116.5,114.55,115.63,4910147,-0.318965517,-0.017513135
2012/2/28,115.81,116.22,115.2,115.76,4013789,0.112427571,0.004597054
2012/2/29,116.13,116.4,113.68,114.21,6781860,-1.338977194,0.015689204
2012/3/1,114.67,115.38,113.01,113.39,7466163,-0.717975659,-0.019124678
2012/3/2,113.16,113.94,111.8,112.49,5404780,-0.793720787,0.000187477
2012/3/5,111.55,111.9,109.52,110.09,8392115,-2.13352298,-0.018650422
2012/3/6,106.57,107.16,105.2,105.93,12639153,-3.778726497,0.01384777
2012/3/7,106.66,108.62,106.32,108.28,7385751,2.218446144,0.004615674
2012/3/8,109.59,110.56,108.66,110.28,6171558,1.84706317,0.007032349
2012/3/9,110.88,111.09,109.8,110.22,6528674,-0.054406964,-0.009869646
2012/3/12,110.11,110.95,108.68,108.94,6500668,-1.161313736,0.003385368
2012/3/13,109.73,113.38,109.31,113.3,8082044,4.002203048,-0.011340206
2012/3/14,113.21,113.45,111.26,112.27,6181187,-0.909090909,-0.002843871
2012/3/15,112.88,113.48,111.39,113.45,5317553,1.051037677,0.017492157
2012/3/16,114.02,114.25,113.04,113.58,5777363,0.114587924,0.009903765
2012/3/19,113.5,114.09,112.78,113.73,4738410,0.132065504,-0.022296235
2012/3/20,111.99,112,110.51,110.76,8091060,-2.611448167,0.011260409
2012/3/21,110.85,111.35,109,109,7928460,-1.589021307,-0.017685038
2012/3/22,107.28,107.94,105.7,106.43,9451872,-2.357798165,0.013812155
2012/3/23,106.59,108.61,103.13,107.83,6025545,1.315418585,0.006013342
2012/3/26,108.8,109.7,108.12,108.75,4571090,0.853194844,0.002334921
2012/3/27,108.68,109.57,107.88,108.06,4212114,-0.634482759,-0.017890421
2012/3/28,107.96,107.97,103.55,104.26,10247575,-3.516564871,-0.024762808
2012/3/29,103.62,106.27,103.48,106.02,8319240,1.688087474,0.002334857
2012/3/30,106.7,106.93,105.58,106.52,4782285,0.47160913,0.021547122
2012/4/2,105.99,107.94,105.04,107.25,5212253,0.685317311,-0.011686461
2012/4/3,107.64,108.09,105.82,106.21,5830094,-0.96969697,-0.023937704
2012/4/4,104.77,106.84,104.34,106.26,5583587,0.047076546,0.017334778
2012/4/5,105.71,107.14,105.41,105.87,4578308,-0.36702428,-0.008132443
2012/4/9,103.57,104.29,102.8,103.57,6338437,-2.172475678,-0.012981942
2012/4/10,103.54,103.66,99.8,100.43,9164756,-3.031765955,0.01522943
2012/4/11,101.77,102.5,100.5,101.75,6182801,1.314348302,0.010033119
2012/4/12,102.17,106.5,102.13,106.44,8980030,4.609336609,-0.008197512
2012/4/13,106.16,106.92,105.24,105.89,6321757,-0.516723036,0.000777907
2012/4/16,107.92,108.96,106.16,106.74,6814036,0.802719804,0.012728333
2012/4/17,107.9,109.2,106.72,108.41,5324689,1.564549372,-0.015158783
2012/4/18,107.65,109.73,107.65,109.21,4872031,0.737939304,-0.002630297
2012/4/19,109.21,109.77,106.37,107.36,5628466,-1.693984067,0.011721039
2012/4/20,107.77,108.62,107.61,107.73,4019090,0.344634873,-0.008688936
2012/4/23,106.33,107.04,105.12,106.9,5463922,-0.77044463,0.004090378
2012/4/24,107.25,108.79,107.1,108.4,5703132,1.403180543,0.006013579
2012/4/25,106.85,107.11,102.3,103.44,15948390,-4.575645756,0.008098727
2012/4/26,103.97,104.55,103,104.39,7319586,0.918406806,0.002869166
2012/4/27,104.99,105.05,104.11,104.56,4239051,0.162850848,0.000286096
2012/4/30,103.99,104.12,102.55,102.77,5325638,-1.711935731,0.012203261
2012/5/1,102.81,103.5,101.74,102.11,5733202,-0.642210762,-0.008665348
2012/5/2,101.58,102.72,100.65,102.63,5620219,0.509254725,-0.025558195
2012/5/3,102.9,103.38,100.5,100.67,6102138,-1.909772971,-0.039684087
2012/5/4,100,100.13,98,98.44,9056270,-2.215158438,-0.006396588
2012/5/7,97.67,98.2,97.03,97.19,7245648,-1.269809021,-0.007459636
2012/5/8,96.84,96.95,93.92,96.49,10416718,-0.720238708,-0.003397508
2012/5/9,94.84,97.3,94.08,95.99,7734986,-0.518188413,0.003099174
2012/5/10,97.15,97.39,95.18,95.44,4981920,-0.572976352,-0.011019567
2012/5/11,94.5,96.69,94.3,95.5,4532046,0.062866723,-0.013329168
2012/5/14,94.33,94.77,93.45,93.6,5215061,-1.989528796,-0.00823219
2012/5/15,93.85,94.66,92.29,92.68,5307090,-0.982905983,-0.012663616
2012/5/16,93.43,94.08,91.71,91.86,5810064,-0.884764782,-0.002694546
2012/5/17,91.02,91.64,87.6,87.8,12696066,-4.419769214,-0.011023452
2012/5/18,88.26,89.81,88.02,88.68,8656878,1.002277904,0.011583434
2012/5/21,89.53,92.3,89.32,91.98,6813318,3.721244926,-0.012206979
2012/5/22,92.76,92.98,90.89,91.49,7210609,-0.532724505,-0.022309711
2012/5/23,90.51,92.79,89.86,92.47,6668574,1.071155318,0.010738255
2012/5/24,92.95,92.96,90.17,91.42,6424141,-1.135503407,0.003098716
2012/5/25,91.39,91.67,89.63,89.94,4637740,-1.618901772,0.001213592
2012/5/29,91.2,93.93,90.89,92.52,8240242,2.868579053,-0.03261708
2012/5/30,90.99,91,89.5,90.18,6353163,-2.529182879,-0.01446634
2012/5/31,88.42,88.5,86.01,87.62,12373080,-2.838766911,-0.038719371
2012/6/1,85.08,86.8,84.72,85.52,9573630,-2.396713079,0.009378382
2012/6/4,85.94,85.95,82.73,83.26,9815163,-2.642656688,0.004288267
2012/6/5,83.02,84.8,83.02,83.65,9222466,0.468412203,0.008777132
2012/6/6,84.72,86.66,84.52,86.66,8463998,3.59832636,-0.003174603
2012/6/7,88.82,89.87,86.92,87.14,7775151,0.553888761,-0.008256664
2012/6/8,86.83,87.67,85.33,87.6,4399916,0.52788616,-0.017840152
2012/6/11,89.2,89.46,85.09,85.19,6436925,-2.751141553,0.009324292
2012/6/12,85.82,87.05,84.76,87.05,5270317,2.183354854,-0.009478104
2012/6/13,86.25,87,84.68,85.29,8308214,-2.021826536,0.015382752
2012/6/14,85.31,86.25,84.5,85.89,6125104,0.703482237,0.002385781
2012/6/15,86.4,86.95,85.69,86.93,6572173,1.210851089,-0.009163394
2012/6/18,86.35,87.09,85.67,86.74,4722912,-0.218566663,0.008767716
2012/6/19,87.57,89.79,87.2,88.84,6255070,2.421028361,-0.034885105
2012/6/20,88.14,88.72,86.5,87.17,9415366,-1.879783881,-0.038860104
2012/6/21,87.09,87.45,84.84,84.98,8581136,-2.512332224,0.018226158
2012/6/22,85.5,86.05,84.85,84.96,6414053,-0.023534949,-0.007185176
2012/6/25,83.95,83.98,82.12,82.89,7395713,-2.436440678,0.007364144
2012/6/26,83.31,83.52,81.8,82.73,5591245,-0.193026903,0.011721704
2012/6/27,82.63,82.87,81.71,82.25,7413765,-0.580200653,-0.031767784
2012/6/28,81.66,82.7,80.96,82.63,9716946,0.462006079,0.094184251
2012/6/29,84.32,84.94,83.81,84.91,7053778,2.759288394,-0.015522107
2012/7/2,85.35,85.48,83.04,83.68,6421291,-1.448592627,0.0480172
2012/7/3,83.9,86.7,83.88,86.46,4357792,3.322179732,-0.007180305
2012/7/5,86.63,87.56,85.63,86.79,5547722,0.381679389,-0.031454483
2012/7/6,85.25,85.25,83.83,84.61,6951916,-2.511810116,0.018489985
2012/7/9,83.94,84.35,82.96,83.14,6292057,-1.737383288,-0.023391132
2012/7/10,83.56,84.3,79.12,80.27,15160014,-3.45200866,0.023355577
2012/7/11,80.52,80.74,79.25,79.74,8184796,-0.660271583,0.001630182
2012/7/12,78.98,80.33,78.25,79.64,8743588,-0.125407575,0.01313648
2012/7/13,79.95,82.14,79.55,82.07,7619493,3.051230537,0.014457831
2012/7/16,81.85,81.85,80.2,81.15,4991914,-1.120994273,0.007465219
2012/7/17,81.89,82.29,79.95,81.91,6470051,0.936537277,0.009093971
2012/7/18,80.53,83.35,80.09,82.52,7458316,0.744719814,0.032265243
2012/7/19,82.96,83.4,82.05,82.63,5617190,0.133301018,-0.013149386
2012/7/20,81.93,82.57,80.66,80.95,5897813,-2.033159869,-0.041393622
2012/7/23,79.66,82.6,78.79,81.58,7568646,0.778258184,0.005810641
2012/7/24,82.75,83.3,80.27,81.43,8784396,-0.183868595,0.005890349
2012/7/25,85.13,85.45,80.29,82.6,19885326,1.436816898,0.006756757
2012/7/26,83.84,84.65,82.1,83.3,10139011,0.847457627,0.008165548
2012/7/27,83.18,86.6,82.03,86.16,11229250,3.433373349,-0.003661378
2012/7/30,86.62,86.97,85,85.69,6507743,-0.54549675,-0.019153675
2012/7/31,85.77,86.36,84.14,84.21,9198033,-1.727156028,0.010331517
2012/8/1,85,85.07,82.5,82.65,9368087,-1.852511578,-0.019889875
2012/8/2,82.46,84.3,82.1,83.12,8097440,0.568663037,0.047924788
2012/8/3,84.53,86,84.07,85.02,6942724,2.285851781,0.009846827
2012/8/6,85.73,87,85.48,86.35,6387170,1.564337803,0.014951246
2012/8/7,87,88.32,86.75,87.22,6050005,1.007527504,-0.003095645
2012/8/8,86.49,87.88,86.35,87.22,6139592,0,0
2012/8/9,87.41,88.79,87.25,88.4,6701463,1.352900711,-0.004818503
2012/8/10,88.26,88.96,87.64,88.94,5510233,0.610859729,-0.001936733
2012/8/13,88.84,89.27,87.6,88.61,5403701,-0.371036654,0.006899526
2012/8/14,89.49,89.65,87.76,87.87,5486506,-0.83512019,0.010171306
2012/8/15,87.25,87.73,86.16,87.61,6346120,-0.295891658,0.013884473
2012/8/16,87.74,88.83,87.23,88.59,4979566,1.118593768,0.003554255
2012/8/17,89.86,90.1,89.1,90.01,7849959,1.602889717,0.0003125
2012/8/20,89.74,90.48,89.23,90.44,5298310,0.477724697,0.005414974
2012/8/21,91,92.08,89.95,90.29,7159663,-0.165855816,0.003521491
2012/8/22,90.04,90.28,87.63,88.72,8843943,-1.738841511,-0.010527402
2012/8/23,88.64,88.72,87.14,87.63,5469964,-1.22858431,-0.000938771
2012/8/24,86.92,87.75,86.4,87.47,4980073,-0.182585872,-0.002505742
2012/8/27,87.65,88,86.54,86.63,4273674,-0.960329256,0.007954783
2012/8/28,86.37,86.99,85.88,86.01,4697196,-0.715687406,-0.008307373
2012/8/29,85.58,86.33,84.45,86.09,8733002,0.09301244,-0.009319372
2012/8/30,85.56,85.82,84.46,84.47,5170403,-1.881751655,0.019659655
2012/8/31,85.18,85.94,84.25,85.33,5481994,1.01811294,-0.011713486
2012/9/4,83.68,85.13,82.21,82.66,11288908,-3.129028478,0.000314663
2012/9/5,82.6,83.08,81.78,82.75,6238812,0.108879748,0.00220195
2012/9/6,83.55,84.93,83.35,84.79,6983110,2.465256798,0.008683825
2012/9/7,87.26,88.44,86.75,88.1,10698392,3.903762236,0.00114096
2012/9/10,87.94,88.63,87.08,87.1,5592620,-1.13507378,0.005283879
2012/9/11,87.7,89.12,87.41,88.6,5878824,1.722158439,-0.000103061
2012/9/12,89.49,90.24,88.66,89.12,6016519,0.586907449,0.013193156
2012/9/13,88.63,90.97,88.3,90.68,7846103,1.750448833,0.006510682
2012/9/14,92.21,94.28,91.98,93.17,11377084,2.745919718,-0.02456034
2012/9/17,92.94,93.5,91.73,91.99,7998664,-1.266502093,-0.013055642
2012/9/18,91.77,93.07,91.77,93.07,6604709,1.174040657,-0.034435696
2012/9/19,93.3,94.23,92.81,93.94,6787699,0.934780273,0.001848429
2012/9/20,92.99,92.99,91.25,92.54,7096260,-1.490312966,0.005426525
2012/9/21,93.42,93.42,91.37,91.72,10790189,-0.886103307,-0.010362694
2012/9/24,90.45,91.78,90.45,90.87,8604713,-0.926733537,-0.006653578
2012/9/25,88.66,89.55,87,87.01,13937907,-4.247826565,-0.012627649
2012/9/26,86.9,87.93,85.8,86.95,8866030,-0.068957591,0.021908363
2012/9/27,87.84,87.95,86.75,86.92,7586147,-0.034502588,0.003155947
2012/9/28,86.36,86.59,85.43,86.04,7519491,-1.012425219,0.002820568
2012/10/1,86.72,87.15,85.24,85.47,7385730,-0.662482566,-0.006057984
2012/10/2,85.63,85.93,84.35,85.47,8819833,0,-0.04016108
2012/10/3,85.51,85.64,84.55,85.28,5586938,-0.222300222,0.039687039
2012/10/4,85.52,86.5,85.2,85.96,5077313,0.797373358,-0.019849493
2012/10/5,86.85,87.34,85.01,85.43,6548334,-0.616565845,-0.004895961
2012/10/8,84.94,85.81,84.43,85.44,4538278,0.01170549,0.033433971
2012/10/9,85.72,86.15,84.5,84.75,5810594,-0.80758427,-0.012767799
2012/10/10,83.89,84.37,82.6,83.16,10635668,-1.876106195,0.0104121
2012/10/11,83.39,83.7,82.25,82.85,7644528,-0.372775373,-0.003904979
2012/10/12,83,84.1,82.46,82.82,6012871,-0.036210018,0.000108897
2012/10/15,82.91,83.2,82.1,82.81,6357782,-0.012074378,0.002504355
2012/10/16,83.59,85.04,83.21,84.96,6945636,2.596304794,-0.000325839
2012/10/17,85.62,86.77,85.21,86.63,7339006,1.965630885,-0.000434594
2012/10/18,86.38,87.53,85.83,86.62,6813805,-0.011543345,-0.02173913
2012/10/19,85.33,85.48,83.49,83.86,9875249,-3.186331101,-0.018888889
2012/10/22,82.94,86.04,82.29,85.08,17161215,1.454805628,-0.018686297
2012/10/23,83.9,84.14,82.98,83.58,7496353,-1.763046544,-0.014541258
2012/10/24,84.07,84.14,82.52,82.73,5509209,-1.01698971,0.002342195
2012/10/25,83.39,83.54,82.36,83.53,5984041,0.967001088,0.002920902
2012/10/26,83.48,84.32,83.24,84.25,7166564,0.861965761,-0.003727866
2012/10/31,85.53,85.92,84.45,84.81,5914967,0.664688427,0.001520112
2012/11/1,85.22,87.86,85,87.65,8557112,3.348661714,0.006771745
2012/11/2,88.49,88.5,85.7,85.79,6983144,-2.12207644,0.009509451
2012/11/5,85.85,86.78,85.59,86.77,4044869,1.14232428,-0.024698449
2012/11/6,87.35,88.6,87.3,88.08,7049360,1.509738389,0.008716137
2012/11/7,86.73,87.23,84.84,85.02,8209127,-3.474114441,0.034796824
2012/11/8,85.16,85.24,83.52,83.66,6246172,-1.599623618,-0.046490634
2012/11/9,83,85.29,82.9,84.95,7286527,1.541955534,0.006745562
2012/11/12,84.44,85.57,84.23,85.18,5809442,0.270747499,0.011872576
2012/11/13,84.72,85.18,83.17,83.26,7697159,-2.254050247,-0.006040892
2012/11/14,83.9,83.9,80.88,81.1,8498038,-2.594282969,-0.002103787
2012/11/15,81.35,82.57,80.5,81.3,7797191,0.246609125,0.011009604
2012/11/16,81.37,82.21,80.16,81.93,8050900,0.774907749,-0.010078777
2012/11/19,83.37,83.84,83.15,83.62,5674790,2.062736482,0.013692218
2012/11/20,83.7,83.77,82.59,83.33,5537360,-0.346806984,0.028053567
2012/11/21,82.95,83.74,82.65,83.05,4517062,-0.336013441,-0.029084784
2012/11/23,83.62,84.19,83.25,84.16,2663700,1.33654425,0.007170946
2012/11/26,83.81,84.81,83.81,84.65,4242030,0.582224335,-0.000803859
2012/11/27,84.5,85.12,83.9,84.01,4196182,-0.756054341,0.003103092
2012/11/28,83.63,85.09,83,84.94,4886186,1.10701107,-0.005384968
2012/11/29,85.55,86.48,85.48,86.25,7846411,1.542265128,-0.008178781
2012/11/30,86.33,86.35,85.03,85.24,5665862,-1.171014493,0.017886179
2012/12/3,85.92,85.92,84.43,84.49,4715054,-0.879868606,0.010269283
2012/12/4,84.05,84.96,83.75,84.16,4469429,-0.390578767,0.00169415
2012/12/5,84.62,86.57,84.56,86.05,8606586,2.245722433,-0.007328898
2012/12/6,85.83,86.33,85.08,85.95,4132598,-0.116211505,-0.007723762
2012/12/7,86.7,87.55,86.52,86.99,7337221,1.210005817,-0.021634615
2012/12/10,86.81,87.45,86.38,87.23,4336897,0.275893781,-0.000234
2012/12/11,87.6,88.16,87.04,87.33,5374285,0.114639459,-0.003627853
2012/12/12,87.89,88.77,87.46,87.95,7093449,0.709950761,0.002583979
2012/12/13,87.85,89.31,87.82,88.36,6101438,0.466173962,0.011597938
2012/12/14,88.35,89.5,88.32,89,5869570,0.724309642,-0.011117545
2012/12/17,89.25,89.69,88.9,89.64,6095709,0.719101124,0.010891205
2012/12/18,89.67,91.09,89.67,90.77,6653864,1.260597947,0.004518072
2012/12/19,90.91,91.83,90.74,90.79,7068237,0.022033712,0.008649521
2012/12/20,89.9,90.13,88.64,89.5,6893538,-1.420861328,0.018637091
2012/12/21,87.5,88.18,86.48,87.9,10728630,-1.787709497,0.007520485
2012/12/24,87.51,87.83,87.16,87.48,2327063,-0.4778157,-0.017379679
2012/12/26,87.67,88.68,87.57,87.67,3236007,0.217192501,0.001020408
2012/12/27,87.87,88.41,86.55,87.66,3953731,-0.01140641,0.027409673
2012/12/28,87.09,87.6,86.69,86.81,3311691,-0.969655487,0.002204829
2012/12/31,86.81,89.8,86.67,89.61,7215946,3.225434858,-0.002749973
2013/1/2,92.95,94.44,92.95,93.5,11590524,4.341033367,0.012905361
2013/1/3,93.22,94.99,92.89,94.4,9333510,0.962566845,0.014265491
2013/1/4,94.57,94.92,94.04,94.92,5658831,0.550847458,-0.001825209
2013/1/7,94.57,95.67,94.4,95.21,5368967,0.305520438,0.001613424
2013/1/8,94.67,95.19,93.57,94,5616304,-1.270874908,0.000859107
2013/1/9,94.1,94.77,94.1,94.44,3546294,0.468085106,0.000107296
2013/1/10,95.11,95.19,94.23,95.08,4597210,0.67767895,-0.0013947
2013/1/11,94.56,95.39,94.12,95.19,4291414,0.115692049,0.007842716
2013/1/14,95.32,95.48,94.15,94.63,3688429,-0.58829709,-0.002238567
2013/1/15,94.21,95.83,94.18,95.67,4794485,1.099017225,0.00715812
2013/1/16,95.1,95.66,94.83,95.19,3810588,-0.501724679,-0.010713907
2013/1/17,95.71,96.29,95.09,95.7,4825538,0.535770564,0.010937165
2013/1/18,96.43,97.62,96.09,97.62,8330896,2.006269592,0.012834111
2013/1/22,96.39,97.73,96.05,97.72,8331276,0.102438025,0.001256676
2013/1/23,97.48,97.72,96.6,96.85,4973560,-0.890298813,0.005020395
2013/1/24,96,97.74,96,96.6,5816968,-0.258131131,-0.010719117
2013/1/25,95.92,96.28,94.66,95.58,8907230,-1.055900621,0.003050705
2013/1/28,98.06,98.74,96.43,97.45,16000484,1.95647625,-0.002097535
2013/1/29,97.92,99.2,97.72,98.6,6964553,1.180092355,0.008407777
2013/1/30,98.83,98.96,98.25,98.65,5683221,0.050709939,0.017404898
2013/1/31,97.99,98.71,97.9,98.39,7155989,-0.263558033,0.003687769
2013/2/1,99,99.7,98.95,99.49,6140529,1.117999797,-0.003368034
2013/2/4,98.76,98.87,97.91,98.26,5766103,-1.236305156,-0.001945725
2013/2/5,98.58,99.1,98.32,98.44,4179791,0.183187462,-0.012825775
2013/2/6,97.87,98.75,97.36,97.7,4489901,-0.75172694,0.004885147
2013/2/7,97.42,98.16,95.21,96.11,6211601,-1.627430911,-0.002482416
2013/2/8,96.1,97.5,96.1,96.85,3934113,0.769951098,-0.006221485
2013/2/11,96.96,96.99,96.3,96.6,2739332,-0.258131131,-0.001356427
2013/2/12,96.67,97.41,96.67,97.22,4151249,0.641821946,0.013582698
2013/2/13,97.09,97.5,96.02,96.38,3719246,-0.864019749,0.004844861
2013/2/14,96.06,96.68,95.68,96.07,3586223,-0.321643495,-0.004616332
2013/2/15,96.26,96.42,95.28,95.61,4377139,-0.478817529,0.002782645
2013/2/19,95.74,96.37,95.13,95.6,4368744,-0.010459157,-0.013874615
2013/2/20,95,95.1,93.05,93.22,8571102,-2.489539749,0.00771235
2013/2/21,92.76,92.79,90.57,91.53,7195005,-1.812915683,-0.018305926
2013/2/22,91.99,92.49,91.05,91.54,5852873,0.01092538,-0.022439949
2013/2/25,91.81,92.22,89.08,89.16,7541911,-2.599956303,0.003556418
2013/2/26,89.59,90.2,88.5,89.95,7114851,0.886047555,-0.004080756
2013/2/27,90.06,92.36,90.06,92.25,6149536,2.556976098,-0.001186112
2013/2/28,92.49,93.16,92.23,92.37,5448303,0.130081301,0.002267084
2013/3/1,91.54,91.96,90.13,91.36,4925799,-1.093428602,-0.008724688
2013/3/4,90.61,90.75,89.19,89.75,6350943,-1.762259194,-0.014343149
2013/3/5,90.49,91.28,89.99,90.21,5352649,0.512534819,-0.006394003
2013/3/6,90.97,91.05,89.41,89.64,7136333,-0.631858996,0.008321314
2013/3/7,89.9,90.4,89.27,89.65,4740003,0.011155734,-0.004511444
2013/3/8,90.43,90.72,90.01,90.51,5085443,0.959286113,0.011716591
2013/3/11,90.49,91.52,90.1,91.18,4847366,0.740249696,0.005244182
2013/3/12,91.16,91.16,89.4,89.74,6593793,-1.579293705,0.000652103
2013/3/13,89.8,89.91,89.13,89.28,5836031,-0.512591932,0.004018681
2013/3/14,89.47,89.55,88.17,88.7,7329016,-0.649641577,0.000324535
2013/3/15,88.61,89.25,88.11,88.83,7385212,0.146561443,0.006056018
2013/3/18,87.89,90.02,87.67,89.36,7159784,0.596645277,0.004944642
2013/3/19,89.4,89.4,87.44,88.27,7509215,-1.219785139,0.002353193
2013/3/20,87.61,87.88,86.42,86.94,9390215,-1.506740682,-0.013552449
2013/3/21,86.43,87.32,86.43,86.83,5450567,-0.12652404,0.008329727
2013/3/22,87.01,87.63,86.97,87.48,5125495,0.748589197,-0.008046347
2013/3/25,87.93,87.96,86.05,86.64,6685377,-0.960219479,0.010274713
2013/3/26,87.06,87.39,86.66,87,4172989,0.415512465,0.012204261
2013/3/27,86.43,87.16,85.8,86.9,4839611,-0.114942529,0.015230037
2013/3/28,87.05,87.98,86.65,86.97,6215447,0.080552359,0.005625586
2013/4/1,86.86,86.94,85.41,85.64,5669842,-1.529262964,0.007355226
2013/4/2,86.02,86.02,84.47,84.88,6515505,-0.887435778,-0.001439737
2013/4/3,83.91,84.62,83.6,84.12,9223478,-0.895381715,0.001338826
2013/4/4,84.17,84.73,83.84,84.63,7646581,0.606276748,-0.02272961
2013/4/5,83.41,85.36,83.05,84.6,8988752,-0.035448423,-0.018522416
2013/4/8,84.67,85.35,83.71,84.19,6724321,-0.48463357,-0.005361355
2013/4/9,84.38,86.65,84.05,85.9,10535966,2.031120086,0.006468305
2013/4/10,86.38,86.88,85.9,86.57,6258603,0.779976717,0.008783205
2013/4/11,86.89,87,85.3,85.7,6920191,-1.004967079,0.004353366
2013/4/12,84.99,85.33,84.3,85.05,4935999,-0.758459743,-0.012157733
2013/4/15,84.24,84.33,81.91,82.27,10345694,-3.268665491,-0.023651541
2013/4/16,83.63,83.73,82.12,82.61,6568131,0.413273368,-0.02718404
2013/4/17,81.54,81.62,80.62,81.47,9406276,-1.379978211,-0.000225352
2013/4/18,81.34,81.34,80.05,80.46,6886914,-1.239720142,-0.023441902
2013/4/19,80.95,81.16,80.01,80.43,7017435,-0.037285608,0.013618003
2013/4/22,81.24,83.13,79.49,82.71,18449787,2.834763148,0.002390983
2013/4/23,83.91,84.72,82.74,84.1,12932441,1.680570669,0.008746025
2013/4/24,84.28,84.65,83.29,83.78,7022414,-0.380499405,0.004503997
2013/4/25,84.7,85.02,84.02,84.51,6557101,0.871329673,0.020849681
2013/4/26,84.35,85.08,84.25,84.68,6161521,0.201159626,0.024157242
2013/4/29,85.11,85.5,84.07,84.8,6066883,0.141709967,-0.006861799
2013/4/30,84.81,85.38,83.36,84.67,6954737,-0.153301887,0.015761632
2013/5/1,84.07,84.35,82.66,83.08,11607850,-1.877878824,-0.009246466
2013/5/2,83.34,84.56,83.1,84.26,5799498,1.420317766,-0.026603733
2013/5/3,85.59,87.48,85.48,86.98,11890526,3.228103489,0.032620674
2013/5/6,87.13,87.95,86.88,87.59,6381733,0.701310646,0.016542156
2013/5/7,88.11,89.81,87.91,89.79,10407148,2.511702249,0.005774278
2013/5/8,89.76,90.4,89.18,90.31,7431431,0.579129079,-0.005427975
2013/5/9,89.98,90.69,89.55,89.95,5166167,-0.398626952,0.010075567
2013/5/10,89.96,90.25,87.9,88.62,6967800,-1.478599222,-0.001558603
2013/5/13,88.19,88.49,87.75,88.07,5484418,-0.620627398,-0.002913935
2013/5/14,87.82,88,86.86,87.55,6858976,-0.590439423,-0.01095919
2013/5/15,86.97,87.18,86.44,87,6927251,-0.62821245,-0.008442381
2013/5/16,86.55,87.65,86.1,86.78,8192760,-0.252873563,-0.000106428
2013/5/17,87.39,87.86,87.1,87.67,6693167,1.025581931,0.009579564
2013/5/20,87.57,88.75,87.27,88.33,5603852,0.752823087,0.009172377
2013/5/21,88.65,88.98,87.73,88.1,4733767,-0.260387184,0.005954868
2013/5/22,88.09,89.09,87.15,87.7,6480454,-0.454029512,-0.007685118
2013/5/23,86.03,87.38,85.78,86.95,6028520,-0.855188141,-0.016431188
2013/5/24,86.26,86.72,85.77,86.21,4638451,-0.85106383,0.001489679
2013/5/28,87.04,87.39,85.9,86.19,5800796,-0.023199165,-0.002974926
2013/5/29,85.73,86.66,85.33,86.49,5110441,0.348068221,0.008631714
2013/5/30,86.47,87,85.99,86.41,3567956,-0.092496242,-0.016059165
2013/5/31,86.23,86.95,85.8,85.8,5523070,-0.705936813,0.004724579
2013/6/3,85.91,86.3,85.74,86.13,6093936,0.384615385,-0.017526985
2013/6/4,85.95,86.47,85.44,85.92,5106309,-0.243817485,0.016099206
2013/6/5,85.47,85.73,84.23,84.42,7359415,-1.745810056,-0.000535275
2013/6/6,84.25,84.31,83.3,84,7009909,-0.497512438,0.003213368
2013/6/7,84.65,85.37,83.64,84.65,5474875,0.773809524,0.011210762
2013/6/10,84.71,84.77,83.63,83.8,4966253,-1.004134672,0.014781966
2013/6/11,83.03,83.97,82.63,83.52,5240938,-0.334128878,-0.003017376
2013/6/12,84.17,84.38,83.01,83.21,4748315,-0.371168582,-0.003339595
2013/6/13,83.32,85.28,83.19,85.14,6353695,2.31943276,0.005026178
2013/6/14,85.01,85.14,83.4,83.87,5126752,-1.491660794,0.007084809
